react_id	react_flux	Complex_id	Rid	met_id	met_name	met_Scoef	met_comp	react_id	react_name	react_rev	lowbnd	uppbnd	ec
rxn04887	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04887	"cpd00042[c0],cpd10549[c0],cpd00001[c0],cpd10553[c0]"	"GSH[c0],Benzo[a]pyrene-7,8-diol[c0],H2O[c0],7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn04887	"7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene hydrolase"	TRUE	-1000	1000	2.5.1.18
rxn04894	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04894	"cpd00042[c0],cpd10555[c0],cpd10558[c0]"	"GSH[c0],2,2-Dichloroacetaldehyde[c0],S-(2,2-Dichloro-1-hydroxy)ethyl glutathione[c0]"	"-1,-1,1"	"1,1,1"	rxn04894	"S-(2,2-dichloro-1-hydroxy)ethyl-glutathione 2,2-dichloroacetaldehyde-lyase (glutathione-forming)"	TRUE	-1000	0	2.5.1.18
rxn04895	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04895	"cpd00042[c0],cpd10554[c0],cpd00067[c0],cpd00099[c0],cpd10562[c0]"	"GSH[c0],2,2-Dichlorooxirane[c0],H+[c0],Cl-[c0],2-(S-Glutathionyl)acetyl chloride[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn04895	"1,1-dichloroethylene-epoxide:glutathione S-(chloroepoxyethyl)transferase [2-(S-glutathionyl)acetyl-chloride-forming]"	TRUE	-1000	1000	2.5.1.18
rxn04896	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04896	"cpd00042[c0],cpd10556[c0],cpd00067[c0],cpd00099[c0],cpd10561[c0]"	"GSH[c0],Chloroacetyl chloride[c0],H+[c0],Cl-[c0],S-(2-Chloroacetyl)glutathione[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn04896	chloroacetyl-chloride:glutathione S-chloroacetyltransferase	TRUE	-1000	1000	2.5.1.18
rxn04897	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04897	"cpd00042[c0],cpd10562[c0],cpd10560[c0]"	"GSH[c0],2-(S-Glutathionyl)acetyl chloride[c0],2-(S-Glutathionyl)acetyl glutathione[c0]"	"-1,-1,1"	"1,1,1"	rxn04897	2-(S-Glutathionyl)acetyl chloride:glutathione R-transferase	TRUE	-1000	0	2.5.1.18
rxn04903	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04903	"cpd00042[c0],cpd04167[c0],cpd00067[c0],cpd00099[c0],cpd10565[c0]"	"GSH[c0],TCE[c0],H+[c0],Cl-[c0],DCVG[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn04903	"trichloroethene:glutathione S-(1,2-dichlorovinyl)transferase"	TRUE	-1000	1000	2.5.1.18
rxn04916	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04916	"cpd00042[c0],cpd07971[c0],cpd00067[c0],cpd00966[c0],cpd10571[c0]"	"GSH[c0],1,2-Dibromoethane[c0],H+[c0],HBr[c0],Glutathione episulfonium ion[c0]"	"-1,-1,1,2,1"	"1,1,1,1,1"	rxn04916	"1,2-dibromoethane:glutathione ethylenetransferase (episulfonium-forming)"	TRUE	-1000	1000	2.5.1.18
rxn04919	NA	tetrachlorohydroquinone reductive dehalogenase	rxn04919	"cpd00042[c0],cpd10567[c0],cpd00067[c0],cpd00966[c0],cpd10568[c0]"	"GSH[c0],2-Bromoacetaldehyde[c0],H+[c0],HBr[c0],S-(Formylmethyl)glutathione[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn04919	2-bromoacetaldehyde:glutathione S-(formylmethyl)transferase	TRUE	-1000	1000	2.5.1.18
rxn06401	NA	tetrachlorohydroquinone reductive dehalogenase	rxn06401	"cpd00042[c0],cpd11846[c0],cpd11844[c0],cpd12076[c0],cpd00067[c0]"	"GSH[c0],RX[c0],HX[c0],R-S-Glutathione[c0],H+[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn06401	RX:glutathione R-transferase	TRUE	-1000	1000	2.5.1.18
rxn07181	NA	tetrachlorohydroquinone reductive dehalogenase	rxn07181	"cpd00042[c0],cpd10562[c0],cpd00067[c0],cpd00099[c0],cpd10560[c0]"	"GSH[c0],2-(S-Glutathionyl)acetyl chloride[c0],H+[c0],Cl-[c0],2-(S-Glutathionyl)acetyl glutathione[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn07181	2-(S-glutathionyl)acetyl-chloride:glutathione 2-(S-glutathionyl)acetyltransferase	TRUE	-1000	1000	2.5.1.18
rxn11808	NA	tetrachlorohydroquinone reductive dehalogenase	rxn11808	"cpd00042[c0],cpd04806[c0],cpd00001[c0],cpd08400[c0]"	"GSH[c0],Aldophosphamide[c0],H2O[c0],4-Glutathionyl cyclophosphamide[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn11808	4-glutathionyl cyclophosphamide hydrolase	FALSE	0	1000	2.5.1.18
rxn12154	NA	tetrachlorohydroquinone reductive dehalogenase	rxn12154	"cpd00042[c0],cpd00542[c0],cpd00067[c0],cpd00150[c0],cpd12076[c0]"	"GSH[c0],R-CN[c0],H+[c0],HCN[c0],R-S-Glutathione[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn12154	R-nitrile:glutathione R-transferase	TRUE	-1000	1000	2.5.1.18
rxn12155	NA	tetrachlorohydroquinone reductive dehalogenase	rxn12155	"cpd00042[c0],cpd16541[c0],cpd00048[c0],cpd12076[c0]"	"GSH[c0],Ester sulfate[c0],Sulfate[c0],R-S-Glutathione[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn12155	R-sulfate-ester:glutathione R-transferase	FALSE	0	1000	2.5.1.18
rxn15652	NA	tetrachlorohydroquinone reductive dehalogenase	rxn15652	"cpd00042[c0],cpd19541[c0],cpd00001[c0],cpd10553[c0]"	"GSH[c0],Benzo[a]pyrene-cis-7,8-dihydrodiol[c0],H2O[c0],7,8-Dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn15652	"7,8-dihydro-7-hydroxy-8-S-glutathionyl-benzo[a]pyrene hydrolase"	TRUE	-1000	1000	2.5.1.18
rxn16246	NA	tetrachlorohydroquinone reductive dehalogenase	rxn16246	"cpd00042[c0],cpd20840[c0],cpd08139[c0]"	"GSH[c0],Aflatoxin B1-exo-8,9-epoxide[c0],Aflatoxin B1exo-8,9-epoxide-GSH[c0]"	"-1,-1,1"	"1,1,1"	rxn16246	glutathione-S-transferase	TRUE	-1000	1000	2.5.1.18
rxn19876	NA	tetrachlorohydroquinone reductive dehalogenase	rxn19876	"cpd00042[c0],cpd11846[c0],cpd11684[c0],cpd28140[c0]"	"GSH[c0],RX[c0],Halide[c0],S-Substituted-Glutathione[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn19876	RX:glutathione R-transferase	TRUE	-1000	1000	2.5.1.18
rxn19877	NA	tetrachlorohydroquinone reductive dehalogenase	rxn19877	"cpd00042[c0],cpd10096[c0],cpd00067[c0],cpd00099[c0],cpd08051[c0]"	"GSH[c0],Dinitrochlorobenzene[c0],H+[c0],Cl-[c0],S-(2,4-Dinitrophenyl)glutathione[c0]"	"-1,-1,1,1,1"	"1,1,1,1,1"	rxn19877	GST-RXN.c	TRUE	-1000	1000	2.5.1.18
rxn28898	NA	tetrachlorohydroquinone reductive dehalogenase	rxn28898	"cpd00042[c0],cpd05511[c0],cpd28897[c0]"	"GSH[c0],Cyanidin 3-O-glucoside[c0],GST-cyanidin-3-glucoside[c0]"	"-1,-1,1"	"1,1,1"	rxn28898	RXNBWI-8141.c	TRUE	-1000	1000	2.5.1.18
rxn31674	NA	tetrachlorohydroquinone reductive dehalogenase	rxn31674	"cpd00042[c0],cpd11846[c0],cpd12076[c0],cpd29919[c0]"	"GSH[c0],RX[c0],R-S-Glutathione[c0],C01318[c0]"	"-1,-1,1,1"	"1,1,1,1"	rxn31674	R03522_c	TRUE	-1000	1000	2.5.1.18
rxn37744	NA	tetrachlorohydroquinone reductive dehalogenase	rxn37744	"cpd00042[c0],cpd22829[c0],cpd30778[c0]"	"GSH[c0],4-hydroxy-2-nonenal[c0],4-hydroxy-2-nonenal-glutathione conjugate[c0]"	"-1,-1,1"	"1,1,1"	rxn37744	RXN-13673.c	TRUE	-1000	0	2.5.1.18
rxn04961	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn04961	"cpd00268[c0],cpd11178[c0],cpd01414[c0],cpd11179[c0]"	"H2S2O3[c0],Decylubiquinone[c0],Tetrathionate[c0],Decylubiquinol[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn04961	thiosulfate:6-decylubiquinone oxidoreductase	TRUE	-1000	1000	1.8.5.2
rxn17277	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn17277	"cpd00268[c0],cpd28018[c0],cpd01414[c0],cpd28074[c0]"	"H2S2O3[c0],Quinones[c0],Tetrathionate[c0],Reduced-Quinones[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn17277	thiosulfate:quinone oxidoreductase	TRUE	-1000	1000	1.8.5.2
rxn35651	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35651	"cpd00268[c0],cpd01401[c0],cpd01414[c0],cpd12844[c0]"	"H2S2O3[c0],Vitamin K1[c0],Tetrathionate[c0],Phytonadiol[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn35651	thiosulfate:quinone oxidoreductase	FALSE	0	1000	1.8.5.2
rxn35652	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35652	"cpd00268[c0],cpd19022[c0],cpd00067[c0],cpd00415[c0],cpd01414[c0]"	"H2S2O3[c0],p-Benzosemiquinone[c0],H+[c0],Quinol[c0],Tetrathionate[c0]"	"-2,-1,1,1,1"	"1,1,1,1,1"	rxn35652	thiosulfate:quinone oxidoreductase	FALSE	0	1000	1.8.5.2
rxn35653	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35653	"cpd00268[c0],cpd15352[c0],cpd01414[c0],cpd15353[c0]"	"H2S2O3[c0],2-Demethylmenaquinone 8[c0],Tetrathionate[c0],2-Demethylmenaquinol 8[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn35653	thiosulfate:quinone oxidoreductase	FALSE	0	1000	1.8.5.2
rxn35654	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35654	"cpd00067[c0],cpd00268[c0],cpd09410[c0],cpd01414[c0],cpd23602[c0]"	"H+[c0],H2S2O3[c0],Demethylphylloquinone[c0],Tetrathionate[c0],3-phytyl-1,4-naphtoquinol[c0]"	"-2,-2,-1,1,1"	"1,1,1,1,1"	rxn35654	thiosulfate:quinone oxidoreductase	TRUE	-1000	0	1.8.5.2
rxn35655	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35655	"cpd00268[c0],cpd15560[c0],cpd01414[c0],cpd15561[c0]"	"H2S2O3[c0],Ubiquinone-8[c0],Tetrathionate[c0],Ubiquinol-8[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn35655	thiosulfate:quinone oxidoreductase	TRUE	-1000	1000	1.8.5.2
rxn35656	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35656	"cpd00268[c0],cpd01351[c0],cpd01414[c0],cpd25914[c0]"	"H2S2O3[c0],Ubiquinone-9[c0],Tetrathionate[c0],ubiquinol(9)[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn35656	thiosulfate:quinone oxidoreductase	TRUE	-1000	1000	1.8.5.2
rxn35657	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35657	"cpd00268[c0],cpd08232[c0],cpd01414[c0],cpd25915[c0]"	"H2S2O3[c0],Ubidecarenone[c0],Tetrathionate[c0],ubiquinol(10)[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn35657	thiosulfate:quinone oxidoreductase	TRUE	-1000	1000	1.8.5.2
rxn35658	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35658	"cpd00268[c0],cpd01401[c0],cpd01414[c0],cpd12844[c0]"	"H2S2O3[c0],Vitamin K1[c0],Tetrathionate[c0],Phytonadiol[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn35658	thiosulfate:quinone oxidoreductase	FALSE	0	1000	1.8.5.2
rxn35659	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35659	"cpd00268[c0],cpd19022[c0],cpd00067[c0],cpd00415[c0],cpd01414[c0]"	"H2S2O3[c0],p-Benzosemiquinone[c0],H+[c0],Quinol[c0],Tetrathionate[c0]"	"-2,-1,1,1,1"	"1,1,1,1,1"	rxn35659	thiosulfate:quinone oxidoreductase	TRUE	-1000	1000	1.8.5.2
rxn35660	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35660	"cpd00268[c0],cpd15352[c0],cpd01414[c0],cpd15353[c0]"	"H2S2O3[c0],2-Demethylmenaquinone 8[c0],Tetrathionate[c0],2-Demethylmenaquinol 8[c0]"	"-2,-1,1,1"	"1,1,1,1"	rxn35660	thiosulfate:quinone oxidoreductase	FALSE	0	1000	1.8.5.2
rxn35661	NA	thiosulphate:quinone oxidoreductase;thiosulfate:6-decylubiquinone oxidoreductase	rxn35661	"cpd00067[c0],cpd00268[c0],cpd09410[c0],cpd01414[c0],cpd23602[c0]"	"H+[c0],H2S2O3[c0],Demethylphylloquinone[c0],Tetrathionate[c0],3-phytyl-1,4-naphtoquinol[c0]"	"-2,-2,-1,1,1"	"1,1,1,1,1"	rxn35661	thiosulfate:quinone oxidoreductase	TRUE	-1000	1000	1.8.5.2
