# gapseq version: 1.2 c1e35b7c
# Sequence DB md5sum: 1139b8e (2021-06-02, Bacteria)
ID	Name	Prediction	Completeness	VagueReactions	KeyReactions	KeyReactionsFound	ReactionsFound
seed.pwy40	Glutamine, Glutamate, Aspartate and Asparagine Biosynthesis	false	55	0	0	0	rxn00260 rxn00193 rxn00085 rxn00085 rxn00189 rxn00187 rxn00187 rxn00187 rxn00187 rxn00187 rxn00187 
seed.pwy41	Glutamine synthetases	true	100	0	0	0	rxn00187 rxn00187 rxn00187 rxn00187 rxn00187 
seed.pwy42	Poly-gamma-glutamate biosynthesis	true	100	0	0	0	rxn00350 rxn00193 
seed.pwy43	Histidine Biosynthesis	true	93	2	0	0	rxn00789 rxn00789 rxn00789 rxn00838 rxn00863 rxn02160 rxn02160 rxn00493 rxn13782 rxn02473 rxn02834 rxn03175 
seed.pwy44	Histidine Degradation	false	33	0	0	0	rxn01640 rxn00375 rxn00375 
seed.pwy45	Cysteine Biosynthesis	false	47	6	0	0	rxn00361 rxn00953 rxn00566 rxn00649 rxn00649 rxn00423 rxn00379 rxn00379 
seed.pwy46	Lysine Biosynthesis DAP Pathway	false	70	1	0	0	rxn03031 rxn00313 rxn01974 rxn01974 rxn02928 rxn01644 rxn07441 rxn07441 rxn03087 rxn03087 rxn01973 
seed.pwy47	Lysine biosynthesis AAA pathway 2	false	40	5	0	0	rxn01423 rxn00202 rxn01420 rxn02224 rxn02224 rxn00510 
seed.pwy48	Lysine degradation	false	50	4	0	0	rxn01729 rxn02224 rxn02224 rxn00321 rxn00510 
seed.pwy49	Methionine Biosynthesis	false	72	5	0	0	rxn00910 rxn00141 rxn00126 rxn02028 rxn00566 rxn00950 rxn00953 rxn00566 rxn00740 rxn00649 rxn01304 rxn01301 rxn00952 rxn05957 rxn00126 rxn00423 
seed.pwy50	Methionine Degradation	false	50	4	0	0	rxn00141 rxn00953 rxn00566 rxn00011 rxn00126 
seed.pwy51	Methionine Salvage	false	18	4	0	0	rxn00143 rxn00806 
seed.pwy52	Threonine anaerobic catabolism gene cluster	false	11	3	0	0	rxn00173 
seed.pwy53	Threonine and Homoserine Biosynthesis	false	57	1	0	0	rxn00260 rxn01301 rxn01069 
seed.pwy54	Threonine degradation	false	60	2	0	0	rxn00274 rxn00599 rxn01068 rxn00541 
seed.pwy55	A Hypothetical Protein Related to Proline Metabolism	true	100	0	0	0	rxn00929 
seed.pwy56	Proline, 4-hydroxyproline uptake and utilization	false	50	3	0	0	rxn01635 rxn00260 rxn00183 rxn02373 rxn00179 rxn00196 rxn00467 rxn02359 rxn13782 rxn00929 rxn00929 
seed.pwy57	Proline Synthesis	true	83	0	0	0	rxn02373 rxn00179 rxn00931 rxn00929 rxn00929 
seed.pwy58	Lacto-N-Biose I and Galacto-N-Biose Metabolic Pathway	true	100	0	0	0	rxn00214 
seed.pwy59	Sugar utilization in Thermotoga	false	36	0	0	0	rxn01123 rxn00216 rxn03885 rxn01477 
seed.pwy60	Sugar utilization in Thermotogales	false	27	0	0	0	rxn00216 rxn00552 rxn01199 
seed.pwy61	(GlcNAc)2 Catabolic Operon	false	0	0	0	0	
seed.pwy62	Chitin and N-acetylglucosamine utilization	false	50	2	0	0	rxn00552 rxn00552 
seed.pwy63	N-Acetyl-Galactosamine and Galactosamine Utilization	true	100	0	0	0	rxn00545 
seed.pwy64	Acetyl-CoA pathway of CO2 fixation	false	66	0	0	0	rxn00910 rxn00173 
seed.pwy65	CO2 uptake, carboxysome	false	20	1	0	0	
seed.pwy66	Calvin-Benson cycle	false	69	2	0	0	rxn00549 rxn00549 rxn00549 rxn00549 rxn00781 rxn00782 rxn01100 rxn00777 rxn00777 rxn01116 rxn00785 rxn00785 rxn00785 rxn00747 
seed.pwy67	Carboxysome	false	25	1	0	0	
seed.pwy68	Photorespiration (oxidative C2 cycle)	false	75	3	0	0	rxn01280 rxn06600 rxn01241 rxn00187 rxn01102 rxn06377 rxn06377 rxn06377 rxn08655 rxn08655 rxn00333 rxn00333 rxn00010 rxn00324 rxn00272 rxn00330 rxn00330 rxn00692 
seed.pwy69	Dehydrogenase complexes	true	100	5	0	0	rxn00441 rxn07430 rxn07430 rxn00806 rxn00650 rxn01871 rxn01925 rxn01241 rxn01241 rxn01241 rxn01241 rxn01241 rxn01872 rxn00459 rxn00011 rxn00011 rxn00011 rxn00285 rxn00285 
seed.pwy70	Dihydroxyacetone kinases	false	60	4	0	0	rxn00615 rxn00777 rxn00777 rxn00634 rxn00747 
seed.pwy71	Entner-Doudoroff Pathway	false	56	5	0	0	rxn01123 rxn00506 rxn00459 rxn00216 rxn01121 rxn00216 rxn01830 rxn03885 rxn00781 rxn00779 rxn01477 rxn01100 rxn00148 
seed.pwy72	Glycolate, glyoxylate interconversions	true	81	1	0	0	rxn01053 rxn00979 rxn08655 rxn08655 rxn00333 rxn00333 rxn00324 rxn00330 
seed.pwy73	Glycolysis and Gluconeogenesis	false	69	2	0	0	rxn00545 rxn00545 rxn00459 rxn00549 rxn00549 rxn00549 rxn00216 rxn00216 rxn00781 rxn00782 rxn00779 rxn01100 rxn00551 rxn00551 rxn00148 rxn00747 
seed.pwy74	Glycolysis and Gluconeogenesis, including Archaeal enzymes	false	72	5	0	0	rxn00545 rxn00545 rxn00459 rxn00549 rxn00549 rxn00549 rxn00216 rxn01100 rxn00551 rxn00148 rxn00747 
seed.pwy75	Glyoxylate bypass	false	64	0	0	0	rxn01453 rxn00178 rxn00256 rxn00256 rxn00248 rxn00248 rxn00248 rxn00330 rxn00330 
seed.pwy76	Methylglyoxal Metabolism	false	71	2	0	0	rxn00506 rxn01053 rxn01053 
seed.pwy77	Pentose phosphate pathway	false	64	2	0	0	rxn01477 rxn00777 rxn00777 rxn00770 rxn01116 rxn01333 rxn00785 rxn00785 rxn00785 
seed.pwy78	Pyruvate:ferredoxin oxidoreductase	false	14	1	0	0	
seed.pwy79	Pyruvate Alanine Serine Interconversions	false	75	4	0	0	rxn00278 rxn00283 rxn00283 rxn00283 rxn00806 rxn00272 rxn00656 rxn00904 
seed.pwy80	Pyruvate metabolism I: anaplerotic reactions, PEP	false	50	5	0	0	rxn00160 rxn00159 rxn00161 rxn00247 rxn00251 rxn00251 rxn00148 
seed.pwy81	Pyruvate metabolism II: acetyl-CoA, acetogenesis from pyruvate	false	76	2	0	0	rxn00172 rxn00172 rxn00175 rxn00506 rxn01871 rxn01241 rxn00173 rxn00011 rxn00011 rxn00011 rxn09167 
seed.pwy82	TCA Cycle	false	76	2	0	0	rxn00441 rxn00257 rxn00257 rxn00256 rxn01241 rxn01241 rxn01241 rxn01872 rxn00799 rxn00799 rxn00799 rxn00799 rxn00505 rxn00505 rxn00505 rxn00199 rxn00505 rxn00505 rxn00505 rxn00248 rxn01241 rxn00248 rxn00288 rxn00288 rxn00285 rxn00285 rxn00306 rxn00306 
seed.pwy83	Beta-Glucoside Metabolism	false	0	6	0	0	
seed.pwy84	Fructooligosaccharides(FOS) and Raffinose Utilization	false	0	6	0	0	
seed.pwy85	Lactose and Galactose Uptake and Utilization	false	10	7	0	0	rxn01492 rxn00214 
seed.pwy86	Maltose and Maltodextrin Utilization	false	21	10	0	0	rxn08126 rxn00022 rxn00022 rxn05170 
seed.pwy87	Melibiose Utilization	false	0	1	0	0	
seed.pwy88	Sucrose Metabolism	false	72	1	0	0	rxn00547 rxn00216 rxn00695 rxn00022 rxn00704 rxn00211 rxn00213 
seed.pwy89	Sucrose utilization	false	20	3	0	0	rxn00547 
seed.pwy90	Sucrose utilization Shewanella	false	50	0	0	0	rxn00547 
seed.pwy91	Trehalose Biosynthesis	false	25	0	0	0	rxn01134 
seed.pwy92	Trehalose Uptake and Utilization	false	7	8	0	0	rxn00606 
seed.pwy93	Acetoin, butanediol metabolism	true	83	4	0	0	rxn02112 rxn02112 rxn02632 rxn00011 rxn00011 rxn00011 rxn00011 rxn00011 rxn00011 rxn00011 rxn01241 
seed.pwy94	Acetone Butanol Ethanol Synthesis	true	80	2	0	0	rxn02168 rxn01452 rxn00178 rxn00875 rxn00875 rxn00868 
seed.pwy95	Acetyl-CoA fermentation to Butyrate	false	76	0	0	0	rxn01451 rxn02168 rxn01452 rxn01453 rxn00178 rxn00875 rxn00875 rxn00868 rxn00868 rxn02167 
seed.pwy96	Butanol Biosynthesis	false	75	2	0	0	rxn01452 rxn00178 rxn00868 rxn02167 
seed.pwy97	Fermentations: Lactate	false	41	3	0	0	rxn00146 rxn00173 
seed.pwy98	Fermentations: Mixed acid	false	61	3	0	0	rxn00146 rxn00173 rxn00251 rxn00251 rxn00148 
seed.pwy99	CBSS-83333.1.peg.4037	false	50	1	0	0	rxn00799 
seed.pwy100	D-Galacturonate Utilization	false	44	2	0	0	rxn01123 rxn03885 
seed.pwy101	D-Sorbitol(D-Glucitol) and L-Sorbose Utilization	false	42	4	0	0	rxn02313 rxn00634 rxn03886 
seed.pwy102	D-Tagatose and Galactitol Utilization	false	33	3	0	0	rxn00545 rxn01492 
seed.pwy103	D-galactarate, D-glucarate and D-glycerate catabolism	false	33	3	0	0	rxn01990 rxn01280 rxn01102 
seed.pwy104	D-galactonate catabolism	false	50	1	0	0	rxn02173 
seed.pwy105	D-gluconate and ketogluconates metabolism	false	18	5	0	0	rxn01278 rxn01121 rxn01477 
seed.pwy106	D-ribose utilization	false	37	5	0	0	rxn00772 rxn00777 rxn00777 
seed.pwy107	Deoxyribose and Deoxynucleoside Catabolism	false	57	1	0	0	rxn00784 rxn01138 rxn00772 
seed.pwy108	Fructose utilization	false	40	3	0	0	rxn01492 rxn00547 
seed.pwy109	Hexose Phosphate Uptake System	false	0	1	0	0	
seed.pwy110	L-Arabinose utilization	false	18	9	0	0	rxn00196 rxn01830 rxn01828 
seed.pwy111	L-ascorbate utilization (and related gene clusters)	false	0	0	0	0	
seed.pwy112	L-fucose utilization	false	40	0	0	0	rxn01620 rxn01053 
seed.pwy113	L-rhamnose utilization	false	18	4	0	0	rxn01053 rxn01053 
seed.pwy114	Lactose utilization	false	0	1	0	0	
seed.pwy115	Mannose Metabolism	false	22	6	0	0	rxn00975 rxn01329 
seed.pwy116	Xylose utilization	false	33	6	0	0	rxn00196 rxn01753 rxn01751 rxn01199 
seed.pwy117	Formaldehyde assimilation: Ribulose monophosphate pathway	false	40	2	0	0	rxn00555 rxn00552 rxn00552 rxn01477 
seed.pwy118	Methanogenesis	false	17	9	0	0	rxn03126 rxn03126 rxn03126 rxn03085 rxn02480 
seed.pwy119	One-carbon metabolism by tetrahydropterines	false	50	0	0	0	rxn00910 rxn00690 rxn00907 rxn00907 rxn02480 
seed.pwy120	Serine-glyoxylate cycle	false	76	0	0	0	rxn00178 rxn00910 rxn01453 rxn00256 rxn00459 rxn00690 rxn00799 rxn00799 rxn01102 rxn01011 rxn00272 rxn00248 rxn00330 rxn00330 rxn00907 rxn02889 rxn02889 rxn00907 rxn02480 rxn00247 rxn00251 rxn00251 rxn01355 rxn00248 rxn00692 rxn00272 rxn00288 rxn00288 rxn00285 rxn00285 
seed.pwy121	Alpha-acetolactate operon	false	50	0	0	0	rxn00011 
seed.pwy122	Citrate Metabolism, Transport, and Regulation	false	0	7	0	0	
seed.pwy123	Glycerate metabolism	false	66	3	0	0	rxn01990 rxn01280 rxn01102 rxn00010 rxn00324 rxn00148 
seed.pwy124	Glyoxylate Synthesis	false	40	0	0	0	rxn00256 rxn00256 
seed.pwy125	Isobutyryl-CoA to Propionyl-CoA Module	true	100	1	0	0	rxn01480 rxn03433 rxn00178 rxn00868 rxn01451 rxn02949 rxn00501 
seed.pwy126	Lactate utilization	false	33	1	0	0	rxn00146 
seed.pwy127	Malonate decarboxylase	false	11	7	0	0	rxn12206 
seed.pwy128	Methylcitrate cycle	false	33	0	0	0	rxn00679 rxn00175 rxn00669 
seed.pwy129	Propionate-CoA to Succinate Module	false	25	0	0	0	rxn00679 rxn00669 
seed.pwy130	Propionyl-CoA to Succinyl-CoA Module	false	66	0	0	0	rxn00672 rxn00672 rxn01355 rxn01355 
seed.pwy131	Tricarballylate Utilization	false	0	2	0	0	
seed.pwy132	Alpha-Amylase locus in Streptocococcus	false	0	1	0	0	
seed.pwy133	Glycogen metabolism	false	50	1	0	0	rxn08126 rxn00695 
seed.pwy134	Di-Inositol-Phosphate biosynthesis	false	50	0	0	0	rxn00881 
seed.pwy135	Ethanolamine utilization	false	33	1	0	0	rxn00173 
seed.pwy136	Glycerol and Glycerol-3-phosphate Uptake and Utilization	false	35	8	0	0	rxn00616 rxn00616 rxn00616 rxn00762 rxn00615 rxn01416 
seed.pwy137	Glycerol fermenation to 1,3-propanediol	false	28	1	0	0	rxn00762 
seed.pwy138	Hexitol degradation	false	42	0	0	0	rxn00545 rxn00545 rxn03886 
seed.pwy139	Inositol catabolism	false	72	2	0	0	rxn03932 rxn00747 rxn02007 rxn00501 rxn00501 rxn00879 
seed.pwy140	Mannitol Utilization	false	12	6	0	0	rxn00547 
seed.pwy141	Propanediol utilization	false	36	3	0	0	rxn00173 
seed.pwy142	Ribitol, Xylitol, Arabitol, Mannitol and Sorbitol utilization	false	66	2	0	0	rxn00547 rxn00634 rxn01385 rxn01199 
seed.pwy143	Two cell division clusters relating to chromosome partitioning	false	20	4	0	0	rxn00776 
seed.pwy144	Macromolecular synthesis operon	false	40	3	0	0	rxn00414 rxn00414 
seed.pwy145	Cell envelope-associated LytR-CpsA-Psr transcriptional attenuators	true	100	0	0	0	rxn01000 rxn01739 
seed.pwy146	Peptidoglycan Biosynthesis	true	82	0	0	0	rxn00193 rxn00187 rxn00187 rxn00187 rxn00187 rxn10199 rxn03903 rxn00187 rxn02285 rxn00461 rxn03408 rxn02286 rxn02008 rxn02011 
seed.pwy147	Peptidoglycan Biosynthesis 2	true	87	0	0	0	rxn00193 rxn00187 rxn00187 rxn00187 rxn00187 rxn10199 rxn03903 rxn00187 rxn02285 rxn00461 rxn03408 rxn02286 rxn02008 rxn02011 
seed.pwy148	Recycling of Peptidoglycan Amino Acids	false	0	1	0	0	
seed.pwy149	UDP-N-acetylmuramate from Fructose-6-phosphate Biosynthesis	false	55	0	0	0	rxn00555 rxn01505 rxn01485 rxn02285 rxn00461 
seed.pwy150	Alginate metabolism	false	33	3	0	0	rxn00638 rxn01329 
seed.pwy151	CMP-N-acetylneuraminate Biosynthesis	false	66	0	0	0	rxn01316 rxn00292 
seed.pwy152	Capsular Polysaccharides Biosynthesis and Assembly	true	100	0	0	0	rxn00295 
seed.pwy153	Capsular heptose biosynthesis	false	0	1	0	0	
seed.pwy154	Colanic acid biosynthesis	false	50	0	0	0	rxn00642 
seed.pwy155	Legionaminic Acid Biosynthesis	true	100	0	0	0	rxn00292 
seed.pwy156	O-Methyl Phosphoramidate Capsule Modification in Campylobacter	true	100	0	0	0	rxn00361 
seed.pwy157	Rhamnose containing glycans	false	37	1	0	0	rxn10194 rxn00214 
seed.pwy158	Sialic Acid Metabolism	false	36	6	0	0	rxn00555 rxn00552 rxn01322 rxn01316 rxn00897 rxn01485 rxn00292 
seed.pwy159	Streptococcal Hyaluronic Acid Capsule	true	100	0	0	0	rxn00211 rxn00213 
seed.pwy160	Vibrio Polysaccharide (VPS) Biosynthesis	false	66	0	0	0	rxn00423 rxn00292 
seed.pwy161	dTDP-rhamnose synthesis	false	0	0	0	0	
seed.pwy162	linker unit-arabinogalactan synthesis	false	16	0	0	0	rxn00214 
seed.pwy163	mycolic acid synthesis	true	100	0	0	0	rxn05336 rxn05343 rxn05322 rxn05358 
seed.pwy164	KDO2-Lipid A biosynthesis	false	21	2	0	0	rxn00295 
seed.pwy165	LOS core oligosaccharide biosynthesis	false	0	11	0	0	
seed.pwy166	Lipid A-Ara4N pathway ( Polymyxin resistance )	true	100	0	0	0	rxn00211 
seed.pwy167	Lipopolysaccharide-related cluster in Alphaproteobacteria	false	0	0	0	0	
seed.pwy168	Major Outer Membrane Proteins	false	0	1	0	0	
seed.pwy169	Perosamine Synthesis Vibrio	false	66	1	0	0	rxn00642 rxn01329 
seed.pwy170	Vibrio Core Oligosaccharide Biosynthesis	false	0	2	0	0	
seed.pwy171	D-Alanyl Lipoteichoic Acid Biosynthesis	false	0	4	0	0	
seed.pwy172	Teichoic and lipoteichoic acids biosynthesis	false	17	10	0	0	rxn03907 rxn10194 rxn03901 
seed.pwy173	Teichuronic acid biosynthesis	false	12	7	0	0	rxn00211 
seed.pwy174	CBSS-502800.3.peg.2785	true	100	2	0	0	rxn01280 rxn00160 rxn00010 rxn00211 rxn00213 
seed.pwy175	Bacterial RNA-metabolizing Zn-dependent hydrolases	false	0	2	0	0	
seed.pwy176	CBSS-1313.3.peg.391	false	50	2	0	0	rxn02155 rxn01740 
seed.pwy177	CBSS-176279.3.peg.1262	false	0	1	0	0	
seed.pwy178	CBSS-176279.3.peg.868	false	0	2	0	0	
seed.pwy179	CBSS-176280.1.peg.1561	false	50	1	0	0	rxn10194 
seed.pwy180	CBSS-176299.4.peg.1996	false	0	3	0	0	
seed.pwy181	CBSS-196620.1.peg.2477	false	33	4	0	0	rxn00183 rxn03087 
seed.pwy182	CBSS-222523.1.peg.3937	false	0	1	0	0	
seed.pwy183	CBSS-228410.1.peg.134	false	0	0	0	0	
seed.pwy184	CBSS-235.1.peg.567	false	33	0	0	0	rxn02503 
seed.pwy185	CBSS-243277.1.peg.4359	false	0	1	0	0	
seed.pwy186	CBSS-251221.1.peg.1863	false	0	0	0	0	
seed.pwy187	CBSS-257314.1.peg.752	false	0	0	0	0	
seed.pwy188	CBSS-261591.3.peg.3916	false	60	0	0	0	rxn00555 rxn01485 rxn01329 
seed.pwy189	CBSS-266117.6.peg.2476	true	100	1	0	0	rxn01225 rxn01297 rxn01297 rxn01297 
seed.pwy190	CBSS-269801.1.peg.1715	true	100	0	0	0	rxn02175 
seed.pwy191	CBSS-269801.1.peg.1725	false	50	0	0	0	rxn01521 
seed.pwy192	CBSS-281090.3.peg.464	true	100	0	0	0	rxn13782 rxn01740 rxn01740 rxn01740 
seed.pwy193	CBSS-296591.1.peg.2330	false	50	0	0	0	rxn00214 
seed.pwy194	CBSS-312309.3.peg.1965	false	33	2	0	0	rxn00650 
seed.pwy195	CBSS-314225.3.peg.515	true	100	0	0	0	rxn01116 
seed.pwy196	CBSS-316057.3.peg.563	false	0	1	0	0	
seed.pwy197	CBSS-316273.3.peg.227	true	100	0	0	0	rxn10199 
seed.pwy198	CBSS-316279.3.peg.746	false	0	0	0	0	
seed.pwy199	CBSS-320372.3.peg.6046	false	66	0	0	0	rxn01018 rxn01019 
seed.pwy200	CBSS-323097.3.peg.2594	true	100	0	0	0	rxn00239 
seed.pwy201	CBSS-335283.3.peg.454	false	0	2	0	0	
seed.pwy202	CBSS-342610.3.peg.1794	false	0	2	0	0	
seed.pwy203	CBSS-350688.3.peg.1509	false	66	1	0	0	rxn00122 rxn00122 
seed.pwy204	CBSS-393121.3.peg.1913	false	0	2	0	0	
seed.pwy205	CBSS-393123.3.peg.2365	true	100	0	0	0	rxn00132 
seed.pwy206	CBSS-393133.3.peg.2787	true	100	0	0	0	rxn01513 
seed.pwy207	CBSS-562.2.peg.5158 SK3 including	true	100	0	0	0	rxn01739 
seed.pwy208	CBSS-562.2.peg.633	true	100	0	0	0	rxn00100 
seed.pwy209	CBSS-630.2.peg.3360	false	50	0	0	0	rxn00929 
seed.pwy210	CBSS-83332.1.peg.3803	true	100	0	0	0	rxn00947 
seed.pwy211	CBSS-83333.1.peg.946	false	0	1	0	0	
seed.pwy212	CBSS-87626.3.peg.3639	false	33	1	0	0	rxn06600 
seed.pwy213	Competence or DNA damage-inducible protein CinA and related protein families	false	0	0	0	0	
seed.pwy214	Conserved gene cluster associated with Met-tRNA formyltransferase	false	16	5	0	0	rxn01116 
seed.pwy215	Conserved gene cluster possibly involved in RNA metabolism	true	100	0	0	0	rxn13782 rxn00423 
seed.pwy216	EC49-61	false	75	1	0	0	rxn00686 rxn00776 
seed.pwy217	LMPTP YwlE cluster	true	100	0	0	0	rxn00777 rxn00692 rxn00711 
seed.pwy218	NusA-TFII Cluster	false	0	1	0	0	
seed.pwy219	Putative hemin transporter	false	0	1	0	0	
seed.pwy220	Putative sulfate assimilation cluster	false	0	1	0	0	
seed.pwy221	SA:14-24	false	20	4	0	0	rxn00838 
seed.pwy222	Staphylococcus aureus hypothetical repetitive gene loci	false	40	1	0	0	rxn01241 
seed.pwy223	CBSS-354.1.peg.876	false	50	0	0	0	rxn00800 
seed.pwy224	CBSS-584.1.peg.2497	true	100	0	0	0	rxn01255 
seed.pwy225	CBSS-393133.3.peg.695	true	100	0	0	0	rxn13782 rxn13782 rxn13782 
seed.pwy226	CBSS-258594.1.peg.3339	true	100	0	0	0	rxn00656 
seed.pwy227	Cluster Ytf and putative sugar transporter	false	50	1	0	0	rxn00549 
seed.pwy228	Putative sugar ABC transporter (ytf cluster)	false	50	1	0	0	rxn00549 
seed.pwy229	CBSS-320388.3.peg.3759	false	66	0	0	0	rxn00143 rxn01489 
seed.pwy230	CBSS-281309.1.peg.50	false	50	1	0	0	rxn00836 
seed.pwy231	CBSS-393130.3.peg.794	false	33	2	0	0	rxn09310 
seed.pwy232	Cell Division Cluster	true	100	0	0	0	rxn13782 
seed.pwy233	CBSS-344610.3.peg.2335	false	50	2	0	0	rxn03062 rxn00160 
seed.pwy234	CBSS-262719.3.peg.410	false	33	2	0	0	rxn00838 
seed.pwy235	CBSS-280355.3.peg.2835	false	50	2	0	0	rxn00912 rxn02928 rxn01791 
seed.pwy236	CBSS-292415.3.peg.2341	false	0	0	0	0	
seed.pwy237	Conenzyme B12 related Hypothetical: Clusters with cobST	false	0	0	0	0	
seed.pwy238	Putative diaminopropionate ammonia-lyase cluster	true	100	0	0	0	rxn01297 rxn01297 rxn01297 
seed.pwy239	Sporulation-related Hypotheticals	true	100	0	0	0	rxn00461 
seed.pwy240	CBSS-196164.1.peg.1690	false	0	1	0	0	
seed.pwy241	CBSS-196164.1.peg.461	true	100	0	0	0	rxn01629 
seed.pwy242	CBSS-269801.1.peg.809	false	50	1	0	0	rxn00278 
seed.pwy243	CBSS-342610.3.peg.1536	false	0	0	0	0	
seed.pwy244	CBSS-232721.5.peg.360	false	66	1	0	0	rxn03055 rxn01453 
seed.pwy245	CBSS-205914.5.peg.1403	false	0	2	0	0	
seed.pwy246	CBSS-198215.1.peg.1051	true	100	2	0	0	rxn05336 rxn05343 rxn05343 rxn03841 rxn05358 rxn00776 rxn01513 
seed.pwy247	CBSS-218491.3.peg.427	false	50	1	0	0	rxn05343 
seed.pwy248	CBSS-246196.1.peg.364	true	100	0	0	0	rxn00178 rxn05336 
seed.pwy249	Hypothetical Related to Dihydroorotate dehydrogenase	false	0	0	0	0	
seed.pwy250	CBSS-392499.4.peg.4257	true	100	0	0	0	rxn05336 
seed.pwy251	CBSS-323850.3.peg.3269	true	100	0	0	0	rxn00313 rxn01974 
seed.pwy252	CBSS-316407.3.peg.1371	false	0	0	0	0	
seed.pwy253	CBSS-257314.1.peg.488	true	100	0	0	0	rxn13782 
seed.pwy254	CBSS-83331.1.peg.3039	false	66	0	0	0	rxn03958 rxn05293 
seed.pwy255	A Glutathione-dependent Thiol Reductase Assoiated with a Step in Lysine Biosynthesis	true	100	0	0	0	rxn01973 
seed.pwy256	CBSS-84588.1.peg.1247	true	100	0	0	0	rxn09310 rxn01974 
seed.pwy257	YeiH	false	0	1	0	0	
seed.pwy258	CBSS-69014.3.peg.2094	true	100	0	0	0	rxn10122 rxn10122 rxn10122 
seed.pwy259	CBSS-316056.14.peg.1887	false	0	0	0	0	
seed.pwy260	CBSS-265072.7.peg.546	false	0	2	0	0	
seed.pwy261	CBSS-83332.1.peg.1531	true	100	0	0	0	rxn13782 rxn00947 
seed.pwy262	CBSS-222523.1.peg.1311	false	66	1	0	0	rxn00303 rxn00077 
seed.pwy263	CBSS-176299.3.peg.235	false	0	1	0	0	
seed.pwy264	CBSS-176299.4.peg.1292	true	80	1	0	0	rxn00303 rxn00303 rxn00242 
seed.pwy265	CBSS-306254.1.peg.1508	true	100	0	0	0	rxn00414 
seed.pwy266	CBSS-269482.1.peg.1294	false	0	0	0	0	
seed.pwy267	GABA and putrescine metabolism from cluters	false	20	4	0	0	rxn00656 
seed.pwy268	CBSS-288000.5.peg.1793	true	100	0	0	0	rxn00148 
seed.pwy269	CBSS-258594.1.peg.613	false	0	1	0	0	
seed.pwy270	CBSS-393130.3.peg.129	false	0	2	0	0	
seed.pwy271	CBSS-176279.3.peg.298	false	50	1	0	0	rxn00132 
seed.pwy272	A Gram-positive cluster that relates ribosomal protein L28P to a set of uncharacterized proteins	false	33	1	0	0	rxn01116 
seed.pwy273	A Gammaproteobacteria Cluster Relating to Translation	false	50	0	0	0	rxn06591 rxn00770 
seed.pwy274	CBSS-138119.3.peg.2719	true	100	0	0	0	rxn00776 
seed.pwy275	CBSS-188.1.peg.6170	false	0	0	0	0	
seed.pwy276	Sulfatases and sulfatase modifying factor 1	false	0	1	0	0	
seed.pwy277	CBSS-326442.4.peg.1852	false	50	0	0	0	rxn13782 
seed.pwy278	CBSS-49338.1.peg.459	false	0	1	0	0	
seed.pwy279	CBSS-257314.1.peg.676	false	0	0	0	0	
seed.pwy280	CBSS-205922.3.peg.1809	false	0	1	0	0	
seed.pwy281	CBSS-584.1.peg.1352	true	100	0	0	0	rxn01973 
seed.pwy282	CBSS-354.1.peg.1756	false	0	3	0	0	
